,0
506,NCIMB_gene_1331
507,NCIMB_gene_1333
508,NCIMB_gene_1336
509,NCIMB_gene_1337
510,NCIMB_gene_1338
511,NCIMB_gene_1339
512,NCIMB_gene_1346
513,NCIMB_gene_1353
514,NCIMB_gene_1356
515,NCIMB_gene_1357
516,NCIMB_gene_1359
517,NCIMB_gene_1362
518,NCIMB_gene_1364
519,NCIMB_gene_1366
520,NCIMB_gene_1369
521,NCIMB_gene_1371
522,NCIMB_gene_1372
523,NCIMB_gene_1373
524,NCIMB_gene_1374
525,NCIMB_gene_1375
526,NCIMB_gene_1383
527,NCIMB_gene_1384
528,NCIMB_gene_1388
529,NCIMB_gene_1399
530,NCIMB_gene_1401
531,NCIMB_gene_1405
532,NCIMB_gene_1406
533,NCIMB_gene_1408
534,NCIMB_gene_1409
535,NCIMB_gene_1410
536,NCIMB_gene_1411
537,NCIMB_gene_1412
538,NCIMB_gene_1413
539,NCIMB_gene_1431
540,NCIMB_gene_1432
541,NCIMB_gene_1433
542,NCIMB_gene_1434
543,NCIMB_gene_1435
544,NCIMB_gene_1451
545,NCIMB_gene_1456
546,NCIMB_gene_1457
547,NCIMB_gene_1459
548,NCIMB_gene_1471
549,NCIMB_gene_1472
550,NCIMB_gene_1475
551,NCIMB_gene_1480
552,NCIMB_gene_1482
553,NCIMB_gene_1494
554,NCIMB_gene_1499
555,NCIMB_gene_1500
556,NCIMB_gene_1501
557,NCIMB_gene_1503
558,NCIMB_gene_1505
559,NCIMB_gene_1506
560,NCIMB_gene_1507
561,NCIMB_gene_1508
562,NCIMB_gene_1509
563,NCIMB_gene_1510
564,NCIMB_gene_1511
565,NCIMB_gene_1512
566,NCIMB_gene_1515
567,NCIMB_gene_1521
568,NCIMB_gene_1527
569,NCIMB_gene_1528
570,NCIMB_gene_1529
571,NCIMB_gene_1530
572,NCIMB_gene_1537
573,NCIMB_gene_1539
574,NCIMB_gene_1542
575,NCIMB_gene_1544
576,NCIMB_gene_1545
577,NCIMB_gene_1546
578,NCIMB_gene_1548
579,NCIMB_gene_1549
580,NCIMB_gene_1551
581,NCIMB_gene_1552
582,NCIMB_gene_1553
583,NCIMB_gene_1554
584,NCIMB_gene_1556
585,NCIMB_gene_1557
586,NCIMB_gene_1558
587,NCIMB_gene_1563
588,NCIMB_gene_1564
589,NCIMB_gene_1569
590,NCIMB_gene_1570
591,NCIMB_gene_1572
592,NCIMB_gene_1573
593,NCIMB_gene_1575
594,NCIMB_gene_1578
595,NCIMB_gene_1580
596,NCIMB_gene_1581
597,NCIMB_gene_1582
598,NCIMB_gene_1583
599,NCIMB_gene_1591
600,NCIMB_gene_1592
601,NCIMB_gene_1595
602,NCIMB_gene_1606
603,NCIMB_gene_1607
604,NCIMB_gene_1608
605,NCIMB_gene_1609
606,NCIMB_gene_1610
607,NCIMB_gene_1611
608,NCIMB_gene_1612
609,NCIMB_gene_1613
610,NCIMB_gene_1626
611,NCIMB_gene_1627
612,NCIMB_gene_1630
613,NCIMB_gene_1634
614,NCIMB_gene_1636
615,NCIMB_gene_1638
616,NCIMB_gene_1639
617,NCIMB_gene_1643
618,NCIMB_gene_1645
619,NCIMB_gene_1646
620,NCIMB_gene_1647
621,NCIMB_gene_1648
622,NCIMB_gene_1655
623,NCIMB_gene_1665
624,NCIMB_gene_1666
625,NCIMB_gene_1667
626,NCIMB_gene_1670
627,NCIMB_gene_1671
628,NCIMB_gene_1672
629,NCIMB_gene_1673
630,NCIMB_gene_1675
631,NCIMB_gene_1676
632,NCIMB_gene_1677
633,NCIMB_gene_1679
634,NCIMB_gene_1680
635,NCIMB_gene_1688
636,NCIMB_gene_1691
637,NCIMB_gene_1692
638,NCIMB_gene_1694
639,NCIMB_gene_1695
640,NCIMB_gene_1696
641,NCIMB_gene_1697
642,NCIMB_gene_1698
643,NCIMB_gene_1699
644,NCIMB_gene_1700
645,NCIMB_gene_1701
646,NCIMB_gene_1702
647,NCIMB_gene_1703
648,NCIMB_gene_1708
649,NCIMB_gene_1710
650,NCIMB_gene_1711
651,NCIMB_gene_1712
652,NCIMB_gene_1714
653,NCIMB_gene_1723
654,NCIMB_gene_1725
655,NCIMB_gene_1727
656,NCIMB_gene_1730
657,NCIMB_gene_1731
658,NCIMB_gene_1734
659,NCIMB_gene_1735
660,NCIMB_gene_1737
661,NCIMB_gene_1746
662,NCIMB_gene_1765
663,NCIMB_gene_1766
664,NCIMB_gene_1768
665,NCIMB_gene_1769
666,NCIMB_gene_1775
667,NCIMB_gene_1777
668,NCIMB_gene_1778
669,NCIMB_gene_1779
670,NCIMB_gene_1780
671,NCIMB_gene_1781
672,NCIMB_gene_1782
673,NCIMB_gene_1790
674,NCIMB_gene_1794
675,NCIMB_gene_1795
676,NCIMB_gene_1796
677,NCIMB_gene_1798
678,NCIMB_gene_1799
679,NCIMB_gene_1800
680,NCIMB_gene_1801
681,NCIMB_gene_1802
682,NCIMB_gene_1803
683,NCIMB_gene_1809
684,NCIMB_gene_1813
685,NCIMB_gene_1814
686,NCIMB_gene_1818
687,NCIMB_gene_1821
688,NCIMB_gene_1825
689,NCIMB_gene_1826
690,NCIMB_gene_1828
691,NCIMB_gene_1829
692,NCIMB_gene_1831
693,NCIMB_gene_1834
694,NCIMB_gene_1835
695,NCIMB_gene_1836
696,NCIMB_gene_1848
697,NCIMB_gene_1849
698,NCIMB_gene_1850
699,NCIMB_gene_1851
700,NCIMB_gene_1855
701,NCIMB_gene_1856
702,NCIMB_gene_1860
703,NCIMB_gene_1863
704,NCIMB_gene_1864
705,NCIMB_gene_1865
706,NCIMB_gene_1866
707,NCIMB_gene_1867
708,NCIMB_gene_1868
709,NCIMB_gene_1871
710,NCIMB_gene_1873
711,NCIMB_gene_1874
712,NCIMB_gene_1878
713,NCIMB_gene_1881
714,NCIMB_gene_1882
715,NCIMB_gene_1883
716,NCIMB_gene_1884
717,NCIMB_gene_1893
718,NCIMB_gene_1904
719,NCIMB_gene_1906
720,NCIMB_gene_1911
721,NCIMB_gene_1915
722,NCIMB_gene_1920
723,NCIMB_gene_1939
724,NCIMB_gene_1940
725,NCIMB_gene_1941
726,NCIMB_gene_1942
727,NCIMB_gene_1950
728,NCIMB_gene_1951
729,NCIMB_gene_1955
730,NCIMB_gene_1956
731,NCIMB_gene_1957
732,NCIMB_gene_1960
733,NCIMB_gene_1963
734,NCIMB_gene_1968
735,NCIMB_gene_1973
736,NCIMB_gene_1976
737,NCIMB_gene_1978
738,NCIMB_gene_1980
739,NCIMB_gene_1982
740,NCIMB_gene_1983
741,NCIMB_gene_1986
742,NCIMB_gene_1987
743,NCIMB_gene_1988
744,NCIMB_gene_1990
745,NCIMB_gene_1992
746,NCIMB_gene_1994
747,NCIMB_gene_1995
748,NCIMB_gene_1996
749,NCIMB_gene_1997
750,NCIMB_gene_2000
751,NCIMB_gene_2005
752,NCIMB_gene_2009
753,NCIMB_gene_2010
754,NCIMB_gene_2013
755,NCIMB_gene_2014
756,NCIMB_gene_2016
757,NCIMB_gene_2022
758,NCIMB_gene_2026
759,NCIMB_gene_2028
760,NCIMB_gene_2029
761,NCIMB_gene_2033
762,NCIMB_gene_2035
763,NCIMB_gene_2037
764,NCIMB_gene_2043
765,NCIMB_gene_2044
766,NCIMB_gene_2045
767,NCIMB_gene_2048
768,NCIMB_gene_2051
769,NCIMB_gene_2053
770,NCIMB_gene_2060
771,NCIMB_gene_2062
772,NCIMB_gene_2067
773,NCIMB_gene_2075
774,NCIMB_gene_2079
775,NCIMB_gene_2084
776,NCIMB_gene_2093
777,NCIMB_gene_2098
778,NCIMB_gene_2100
779,NCIMB_gene_2104
780,NCIMB_gene_2105
781,NCIMB_gene_2106
782,NCIMB_gene_2108
783,NCIMB_gene_2110
784,NCIMB_gene_2112
785,NCIMB_gene_2113
786,NCIMB_gene_2114
787,NCIMB_gene_2122
788,NCIMB_gene_2124
789,NCIMB_gene_2125
790,NCIMB_gene_2126
791,NCIMB_gene_2127
792,NCIMB_gene_2128
793,NCIMB_gene_2129
794,NCIMB_gene_2130
795,NCIMB_gene_2132
796,NCIMB_gene_2133
797,NCIMB_gene_2134
798,NCIMB_gene_2137
799,NCIMB_gene_2143
800,NCIMB_gene_2148
801,NCIMB_gene_2150
802,NCIMB_gene_2152
803,NCIMB_gene_2156
804,NCIMB_gene_2157
805,NCIMB_gene_2159
806,NCIMB_gene_2164
807,NCIMB_gene_2166
808,NCIMB_gene_2174
809,NCIMB_gene_2175
810,NCIMB_gene_2176
811,NCIMB_gene_2182
812,NCIMB_gene_2183
813,NCIMB_gene_2184
814,NCIMB_gene_2186
815,NCIMB_gene_2187
816,NCIMB_gene_2188
817,NCIMB_gene_2189
818,NCIMB_gene_2190
819,NCIMB_gene_2191
820,NCIMB_gene_2193
821,NCIMB_gene_2194
822,NCIMB_gene_2196
823,NCIMB_gene_2204
824,NCIMB_gene_2206
825,NCIMB_gene_2209
826,NCIMB_gene_2212
827,NCIMB_gene_2215
828,NCIMB_gene_2216
829,NCIMB_gene_2217
830,NCIMB_gene_2222
831,NCIMB_gene_2224
832,NCIMB_gene_2225
833,NCIMB_gene_2227
834,NCIMB_gene_2232
835,NCIMB_gene_2234
836,NCIMB_gene_2235
837,NCIMB_gene_2236
838,NCIMB_gene_2237
839,NCIMB_gene_2243
840,NCIMB_gene_2244
841,NCIMB_gene_2245
842,NCIMB_gene_2246
843,NCIMB_gene_2250
844,NCIMB_gene_2251
845,NCIMB_gene_2253
846,NCIMB_gene_2256
847,NCIMB_gene_2258
848,NCIMB_gene_2260
849,NCIMB_gene_2267
850,NCIMB_gene_2269
851,NCIMB_gene_2275
852,NCIMB_gene_2276
853,NCIMB_gene_2280
854,NCIMB_gene_2281
855,NCIMB_gene_2282
856,NCIMB_gene_2283
857,NCIMB_gene_2285
858,NCIMB_gene_2288
859,NCIMB_gene_2289
860,NCIMB_gene_2290
861,NCIMB_gene_2291
862,NCIMB_gene_2292
863,NCIMB_gene_2294
864,NCIMB_gene_2295
865,NCIMB_gene_2300
866,NCIMB_gene_2301
867,NCIMB_gene_2302
868,NCIMB_gene_2303
869,NCIMB_gene_2304
870,NCIMB_gene_2305
871,NCIMB_gene_2307
872,NCIMB_gene_2308
873,NCIMB_gene_2309
874,NCIMB_gene_2310
875,NCIMB_gene_2312
876,NCIMB_gene_2313
877,NCIMB_gene_2314
878,NCIMB_gene_2317
879,NCIMB_gene_2318
880,NCIMB_gene_2322
881,NCIMB_gene_2324
882,NCIMB_gene_2325
883,NCIMB_gene_2326
884,NCIMB_gene_2335
885,NCIMB_gene_2338
886,NCIMB_gene_2339
887,NCIMB_gene_2341
888,NCIMB_gene_2345
889,NCIMB_gene_2349
890,NCIMB_gene_2350
891,NCIMB_gene_2353
892,NCIMB_gene_2357
893,NCIMB_gene_2359
894,NCIMB_gene_2360
895,NCIMB_gene_2364
896,NCIMB_gene_2365
897,NCIMB_gene_2367
898,NCIMB_gene_2369
899,NCIMB_gene_2374
900,NCIMB_gene_2375
901,NCIMB_gene_2376
902,NCIMB_gene_2387
903,NCIMB_gene_2389
904,NCIMB_gene_2390
905,NCIMB_gene_2392
906,NCIMB_gene_2394
907,NCIMB_gene_2396
908,NCIMB_gene_2397
909,NCIMB_gene_2398
910,NCIMB_gene_2400
911,NCIMB_gene_2412
912,NCIMB_gene_2413
913,NCIMB_gene_2414
914,NCIMB_gene_2427
915,NCIMB_gene_2429
916,NCIMB_gene_2430
917,NCIMB_gene_2434
918,NCIMB_gene_2437
919,NCIMB_gene_2438
920,NCIMB_gene_2439
921,NCIMB_gene_2440
922,NCIMB_gene_2442
923,NCIMB_gene_2443
924,NCIMB_gene_2444
925,NCIMB_gene_2448
926,NCIMB_gene_2453
927,NCIMB_gene_2456
928,NCIMB_gene_2474
929,NCIMB_gene_2478
930,NCIMB_gene_2492
931,NCIMB_gene_2498
932,NCIMB_gene_2501
933,NCIMB_gene_2505
934,NCIMB_gene_2509
935,NCIMB_gene_2511
936,NCIMB_gene_2514
937,NCIMB_gene_2520
938,NCIMB_gene_2522
939,NCIMB_gene_2523
940,NCIMB_gene_2524
941,NCIMB_gene_2525
942,NCIMB_gene_2526
943,NCIMB_gene_2528
944,NCIMB_gene_2533
945,NCIMB_gene_2536
946,NCIMB_gene_2540
947,NCIMB_gene_2545
948,NCIMB_gene_2546
949,NCIMB_gene_2547
950,NCIMB_gene_2551
951,NCIMB_gene_2553
952,NCIMB_gene_2555
953,NCIMB_gene_2566
954,NCIMB_gene_2579
955,NCIMB_gene_2587
956,NCIMB_gene_2589
957,NCIMB_gene_2592
958,NCIMB_gene_2597
959,NCIMB_gene_2600
960,NCIMB_gene_2603
961,NCIMB_gene_2606
962,NCIMB_gene_2607
963,NCIMB_gene_2609
964,NCIMB_gene_2611
965,NCIMB_gene_2613
966,NCIMB_gene_2614
967,NCIMB_gene_2617
968,NCIMB_gene_2618
969,NCIMB_gene_2622
970,NCIMB_gene_2629
971,NCIMB_gene_2630
972,NCIMB_gene_2633
973,NCIMB_gene_2643
974,NCIMB_gene_2647
975,NCIMB_gene_2651
976,NCIMB_gene_2652
977,NCIMB_gene_2658
978,NCIMB_gene_2663
979,NCIMB_gene_2664
980,NCIMB_gene_2666
981,NCIMB_gene_2667
982,NCIMB_gene_2668
983,NCIMB_gene_2671
984,NCIMB_gene_2673
985,NCIMB_gene_2678
986,NCIMB_gene_2679
987,NCIMB_gene_2685
988,NCIMB_gene_2691
989,NCIMB_gene_2703
990,NCIMB_gene_2704
991,NCIMB_gene_2705
992,NCIMB_gene_2707
993,NCIMB_gene_2708
994,NCIMB_gene_2709
995,NCIMB_gene_2711
996,NCIMB_gene_2712
997,NCIMB_gene_2716
998,NCIMB_gene_2727
999,NCIMB_gene_2732
1000,NCIMB_gene_2733
1001,NCIMB_gene_2738
1002,NCIMB_gene_2743
1003,NCIMB_gene_2744
1004,NCIMB_gene_2745
1005,NCIMB_gene_2750
1006,NCIMB_gene_2752
1007,NCIMB_gene_2758
1008,NCIMB_gene_2762
1009,NCIMB_gene_2764
1010,NCIMB_gene_2766
1011,NCIMB_gene_2767
1012,NCIMB_gene_2768
1013,NCIMB_gene_2769
1014,NCIMB_gene_2776
1015,NCIMB_gene_2778
1016,NCIMB_gene_2779
1017,NCIMB_gene_2780
1018,NCIMB_gene_2781
1019,NCIMB_gene_2783
1020,NCIMB_gene_2784
1021,NCIMB_gene_2785
1022,NCIMB_gene_2787
1023,NCIMB_gene_2788
1024,NCIMB_gene_2791
1025,NCIMB_gene_2802
