,0
514,NCIMB_gene_514
515,NCIMB_gene_515
516,NCIMB_gene_516
517,NCIMB_gene_517
518,NCIMB_gene_518
519,NCIMB_gene_519
520,NCIMB_gene_520
521,NCIMB_gene_521
522,NCIMB_gene_522
523,NCIMB_gene_523
524,NCIMB_gene_524
525,NCIMB_gene_525
526,NCIMB_gene_526
527,NCIMB_gene_527
528,NCIMB_gene_528
529,NCIMB_gene_529
530,NCIMB_gene_530
531,NCIMB_gene_531
532,NCIMB_gene_532
533,NCIMB_gene_533
534,NCIMB_gene_534
535,NCIMB_gene_535
536,NCIMB_gene_536
537,NCIMB_gene_537
538,NCIMB_gene_538
539,NCIMB_gene_539
540,NCIMB_gene_540
541,NCIMB_gene_541
542,NCIMB_gene_542
543,NCIMB_gene_543
544,NCIMB_gene_544
545,NCIMB_gene_545
546,NCIMB_gene_546
547,NCIMB_gene_547
548,NCIMB_gene_548
549,NCIMB_gene_549
550,NCIMB_gene_550
551,NCIMB_gene_551
552,NCIMB_gene_552
553,NCIMB_gene_553
554,NCIMB_gene_554
555,NCIMB_gene_555
556,NCIMB_gene_556
557,NCIMB_gene_557
558,NCIMB_gene_558
559,NCIMB_gene_559
560,NCIMB_gene_560
561,NCIMB_gene_561
562,NCIMB_gene_562
563,NCIMB_gene_563
564,NCIMB_gene_564
565,NCIMB_gene_565
566,NCIMB_gene_566
567,NCIMB_gene_567
568,NCIMB_gene_568
569,NCIMB_gene_569
570,NCIMB_gene_570
571,NCIMB_gene_571
572,NCIMB_gene_572
573,NCIMB_gene_573
574,NCIMB_gene_574
575,NCIMB_gene_575
576,NCIMB_gene_576
577,NCIMB_gene_577
578,NCIMB_gene_578
579,NCIMB_gene_579
580,NCIMB_gene_580
581,NCIMB_gene_581
582,NCIMB_gene_582
583,NCIMB_gene_583
584,NCIMB_gene_584
585,NCIMB_gene_585
586,NCIMB_gene_586
587,NCIMB_gene_587
588,NCIMB_gene_588
589,NCIMB_gene_589
590,NCIMB_gene_590
591,NCIMB_gene_591
592,NCIMB_gene_592
593,NCIMB_gene_593
594,NCIMB_gene_594
595,NCIMB_gene_595
596,NCIMB_gene_596
597,NCIMB_gene_597
598,NCIMB_gene_598
599,NCIMB_gene_599
600,NCIMB_gene_600
601,NCIMB_gene_601
602,NCIMB_gene_602
603,NCIMB_gene_603
604,NCIMB_gene_604
605,NCIMB_gene_605
606,NCIMB_gene_606
607,NCIMB_gene_607
608,NCIMB_gene_608
609,NCIMB_gene_609
610,NCIMB_gene_610
611,NCIMB_gene_611
612,NCIMB_gene_612
613,NCIMB_gene_613
614,NCIMB_gene_614
615,NCIMB_gene_615
616,NCIMB_gene_616
617,NCIMB_gene_617
618,NCIMB_gene_618
619,NCIMB_gene_619
620,NCIMB_gene_620
621,NCIMB_gene_621
622,NCIMB_gene_622
623,NCIMB_gene_623
624,NCIMB_gene_624
625,NCIMB_gene_625
626,NCIMB_gene_626
627,NCIMB_gene_627
628,NCIMB_gene_628
629,NCIMB_gene_629
630,NCIMB_gene_630
631,NCIMB_gene_631
632,NCIMB_gene_632
633,NCIMB_gene_633
634,NCIMB_gene_634
635,NCIMB_gene_635
636,NCIMB_gene_636
637,NCIMB_gene_637
638,NCIMB_gene_638
639,NCIMB_gene_639
640,NCIMB_gene_640
641,NCIMB_gene_641
642,NCIMB_gene_642
643,NCIMB_gene_643
644,NCIMB_gene_644
645,NCIMB_gene_645
646,NCIMB_gene_646
647,NCIMB_gene_647
648,NCIMB_gene_648
649,NCIMB_gene_649
650,NCIMB_gene_650
651,NCIMB_gene_651
652,NCIMB_gene_652
653,NCIMB_gene_653
654,NCIMB_gene_654
655,NCIMB_gene_655
656,NCIMB_gene_656
657,NCIMB_gene_657
658,NCIMB_gene_658
659,NCIMB_gene_659
660,NCIMB_gene_660
661,NCIMB_gene_661
662,NCIMB_gene_662
663,NCIMB_gene_663
664,NCIMB_gene_664
665,NCIMB_gene_665
666,NCIMB_gene_666
667,NCIMB_gene_667
668,NCIMB_gene_668
669,NCIMB_gene_669
670,NCIMB_gene_670
671,NCIMB_gene_671
672,NCIMB_gene_672
673,NCIMB_gene_673
674,NCIMB_gene_674
675,NCIMB_gene_675
676,NCIMB_gene_676
677,NCIMB_gene_677
678,NCIMB_gene_678
679,NCIMB_gene_679
680,NCIMB_gene_680
681,NCIMB_gene_681
682,NCIMB_gene_682
683,NCIMB_gene_683
684,NCIMB_gene_684
685,NCIMB_gene_685
686,NCIMB_gene_686
687,NCIMB_gene_687
688,NCIMB_gene_688
689,NCIMB_gene_689
690,NCIMB_gene_690
691,NCIMB_gene_691
692,NCIMB_gene_692
693,NCIMB_gene_693
694,NCIMB_gene_694
695,NCIMB_gene_695
696,NCIMB_gene_696
697,NCIMB_gene_697
698,NCIMB_gene_698
699,NCIMB_gene_699
700,NCIMB_gene_700
701,NCIMB_gene_701
702,NCIMB_gene_702
703,NCIMB_gene_703
704,NCIMB_gene_704
705,NCIMB_gene_705
706,NCIMB_gene_706
707,NCIMB_gene_707
708,NCIMB_gene_708
709,NCIMB_gene_709
710,NCIMB_gene_710
711,NCIMB_gene_711
712,NCIMB_gene_712
713,NCIMB_gene_713
714,NCIMB_gene_714
715,NCIMB_gene_715
716,NCIMB_gene_716
717,NCIMB_gene_717
718,NCIMB_gene_718
719,NCIMB_gene_719
720,NCIMB_gene_720
721,NCIMB_gene_721
722,NCIMB_gene_722
723,NCIMB_gene_723
724,NCIMB_gene_724
725,NCIMB_gene_725
726,NCIMB_gene_726
727,NCIMB_gene_727
728,NCIMB_gene_728
729,NCIMB_gene_729
730,NCIMB_gene_730
731,NCIMB_gene_731
732,NCIMB_gene_732
733,NCIMB_gene_733
734,NCIMB_gene_734
735,NCIMB_gene_735
736,NCIMB_gene_736
737,NCIMB_gene_737
738,NCIMB_gene_738
739,NCIMB_gene_739
740,NCIMB_gene_740
741,NCIMB_gene_741
742,NCIMB_gene_742
743,NCIMB_gene_743
744,NCIMB_gene_744
745,NCIMB_gene_745
746,NCIMB_gene_746
747,NCIMB_gene_747
748,NCIMB_gene_748
749,NCIMB_gene_749
750,NCIMB_gene_750
751,NCIMB_gene_751
752,NCIMB_gene_752
753,NCIMB_gene_753
754,NCIMB_gene_754
755,NCIMB_gene_755
756,NCIMB_gene_756
757,NCIMB_gene_757
758,NCIMB_gene_758
759,NCIMB_gene_759
760,NCIMB_gene_760
761,NCIMB_gene_761
762,NCIMB_gene_762
763,NCIMB_gene_763
764,NCIMB_gene_764
765,NCIMB_gene_765
766,NCIMB_gene_766
767,NCIMB_gene_767
768,NCIMB_gene_768
769,NCIMB_gene_769
770,NCIMB_gene_770
771,NCIMB_gene_771
772,NCIMB_gene_772
773,NCIMB_gene_773
774,NCIMB_gene_774
775,NCIMB_gene_775
776,NCIMB_gene_776
777,NCIMB_gene_777
778,NCIMB_gene_778
779,NCIMB_gene_779
780,NCIMB_gene_780
781,NCIMB_gene_781
782,NCIMB_gene_782
783,NCIMB_gene_783
784,NCIMB_gene_784
785,NCIMB_gene_785
786,NCIMB_gene_786
787,NCIMB_gene_787
788,NCIMB_gene_788
789,NCIMB_gene_789
790,NCIMB_gene_790
791,NCIMB_gene_791
792,NCIMB_gene_792
793,NCIMB_gene_793
794,NCIMB_gene_794
795,NCIMB_gene_795
796,NCIMB_gene_796
797,NCIMB_gene_797
798,NCIMB_gene_798
799,NCIMB_gene_799
800,NCIMB_gene_800
801,NCIMB_gene_801
802,NCIMB_gene_802
803,NCIMB_gene_803
804,NCIMB_gene_804
805,NCIMB_gene_805
806,NCIMB_gene_806
807,NCIMB_gene_807
808,NCIMB_gene_808
809,NCIMB_gene_809
810,NCIMB_gene_810
811,NCIMB_gene_811
812,NCIMB_gene_812
813,NCIMB_gene_813
814,NCIMB_gene_814
815,NCIMB_gene_815
816,NCIMB_gene_816
817,NCIMB_gene_817
818,NCIMB_gene_818
819,NCIMB_gene_819
820,NCIMB_gene_820
821,NCIMB_gene_821
822,NCIMB_gene_822
823,NCIMB_gene_823
824,NCIMB_gene_824
825,NCIMB_gene_825
826,NCIMB_gene_826
827,NCIMB_gene_827
828,NCIMB_gene_828
829,NCIMB_gene_829
830,NCIMB_gene_830
831,NCIMB_gene_831
832,NCIMB_gene_832
833,NCIMB_gene_833
834,NCIMB_gene_834
835,NCIMB_gene_835
836,NCIMB_gene_836
837,NCIMB_gene_837
838,NCIMB_gene_838
839,NCIMB_gene_839
840,NCIMB_gene_840
841,NCIMB_gene_841
842,NCIMB_gene_842
843,NCIMB_gene_843
844,NCIMB_gene_844
845,NCIMB_gene_845
846,NCIMB_gene_846
847,NCIMB_gene_847
848,NCIMB_gene_848
849,NCIMB_gene_849
850,NCIMB_gene_850
851,NCIMB_gene_851
852,NCIMB_gene_852
853,NCIMB_gene_853
854,NCIMB_gene_854
855,NCIMB_gene_855
856,NCIMB_gene_856
857,NCIMB_gene_857
858,NCIMB_gene_858
859,NCIMB_gene_859
860,NCIMB_gene_860
861,NCIMB_gene_861
862,NCIMB_gene_862
863,NCIMB_gene_863
864,NCIMB_gene_864
865,NCIMB_gene_865
866,NCIMB_gene_866
867,NCIMB_gene_867
868,NCIMB_gene_868
869,NCIMB_gene_869
870,NCIMB_gene_870
871,NCIMB_gene_871
872,NCIMB_gene_872
873,NCIMB_gene_873
874,NCIMB_gene_874
875,NCIMB_gene_875
876,NCIMB_gene_876
877,NCIMB_gene_877
878,NCIMB_gene_878
879,NCIMB_gene_879
880,NCIMB_gene_880
881,NCIMB_gene_881
882,NCIMB_gene_882
883,NCIMB_gene_883
884,NCIMB_gene_884
885,NCIMB_gene_885
886,NCIMB_gene_886
887,NCIMB_gene_887
888,NCIMB_gene_888
889,NCIMB_gene_889
890,NCIMB_gene_890
891,NCIMB_gene_891
892,NCIMB_gene_892
893,NCIMB_gene_893
894,NCIMB_gene_894
895,NCIMB_gene_895
896,NCIMB_gene_896
897,NCIMB_gene_897
898,NCIMB_gene_898
899,NCIMB_gene_899
900,NCIMB_gene_900
901,NCIMB_gene_901
902,NCIMB_gene_902
903,NCIMB_gene_903
904,NCIMB_gene_904
905,NCIMB_gene_905
906,NCIMB_gene_906
907,NCIMB_gene_907
908,NCIMB_gene_908
909,NCIMB_gene_909
910,NCIMB_gene_910
911,NCIMB_gene_911
912,NCIMB_gene_912
913,NCIMB_gene_913
914,NCIMB_gene_914
915,NCIMB_gene_915
916,NCIMB_gene_916
917,NCIMB_gene_917
918,NCIMB_gene_918
919,NCIMB_gene_919
920,NCIMB_gene_920
921,NCIMB_gene_921
922,NCIMB_gene_922
923,NCIMB_gene_923
924,NCIMB_gene_924
925,NCIMB_gene_925
926,NCIMB_gene_926
927,NCIMB_gene_927
928,NCIMB_gene_928
929,NCIMB_gene_929
930,NCIMB_gene_930
931,NCIMB_gene_931
932,NCIMB_gene_932
933,NCIMB_gene_933
934,NCIMB_gene_934
935,NCIMB_gene_935
936,NCIMB_gene_936
937,NCIMB_gene_937
938,NCIMB_gene_938
939,NCIMB_gene_939
940,NCIMB_gene_940
941,NCIMB_gene_941
942,NCIMB_gene_942
943,NCIMB_gene_943
944,NCIMB_gene_944
945,NCIMB_gene_945
946,NCIMB_gene_946
947,NCIMB_gene_947
948,NCIMB_gene_948
949,NCIMB_gene_949
950,NCIMB_gene_950
951,NCIMB_gene_951
952,NCIMB_gene_952
953,NCIMB_gene_953
954,NCIMB_gene_954
955,NCIMB_gene_955
956,NCIMB_gene_956
957,NCIMB_gene_957
958,NCIMB_gene_958
959,NCIMB_gene_959
960,NCIMB_gene_960
961,NCIMB_gene_961
962,NCIMB_gene_962
963,NCIMB_gene_963
964,NCIMB_gene_964
965,NCIMB_gene_965
966,NCIMB_gene_966
967,NCIMB_gene_967
968,NCIMB_gene_968
969,NCIMB_gene_969
970,NCIMB_gene_970
971,NCIMB_gene_971
972,NCIMB_gene_972
973,NCIMB_gene_973
974,NCIMB_gene_974
975,NCIMB_gene_975
976,NCIMB_gene_976
977,NCIMB_gene_977
978,NCIMB_gene_978
979,NCIMB_gene_979
980,NCIMB_gene_980
981,NCIMB_gene_981
982,NCIMB_gene_982
983,NCIMB_gene_983
984,NCIMB_gene_984
985,NCIMB_gene_985
986,NCIMB_gene_986
987,NCIMB_gene_987
988,NCIMB_gene_988
989,NCIMB_gene_989
990,NCIMB_gene_990
991,NCIMB_gene_991
992,NCIMB_gene_992
993,NCIMB_gene_993
994,NCIMB_gene_994
995,NCIMB_gene_995
996,NCIMB_gene_996
997,NCIMB_gene_997
998,NCIMB_gene_998
999,NCIMB_gene_999
1000,NCIMB_gene_1000
1001,NCIMB_gene_1001
1002,NCIMB_gene_1002
1003,NCIMB_gene_1003
1004,NCIMB_gene_1004
1005,NCIMB_gene_1005
1006,NCIMB_gene_1006
1007,NCIMB_gene_1007
1008,NCIMB_gene_1008
1009,NCIMB_gene_1009
1010,NCIMB_gene_1010
1011,NCIMB_gene_1011
1012,NCIMB_gene_1012
1013,NCIMB_gene_1013
1014,NCIMB_gene_1014
1015,NCIMB_gene_1015
1016,NCIMB_gene_1016
1017,NCIMB_gene_1017
1018,NCIMB_gene_1018
1019,NCIMB_gene_1019
1020,NCIMB_gene_1020
1021,NCIMB_gene_1021
1022,NCIMB_gene_1022
1023,NCIMB_gene_1023
1024,NCIMB_gene_1024
1025,NCIMB_gene_1025
1026,NCIMB_gene_1026
1027,NCIMB_gene_1027
1028,NCIMB_gene_1028
1029,NCIMB_gene_1029
1030,NCIMB_gene_1030
1031,NCIMB_gene_1031
1032,NCIMB_gene_1032
1033,NCIMB_gene_1033
1034,NCIMB_gene_1034
1035,NCIMB_gene_1035
1036,NCIMB_gene_1036
1037,NCIMB_gene_1037
1038,NCIMB_gene_1038
1039,NCIMB_gene_1039
1040,NCIMB_gene_1040
1041,NCIMB_gene_1041
1042,NCIMB_gene_1042
1043,NCIMB_gene_1043
1044,NCIMB_gene_1044
1045,NCIMB_gene_1045
1046,NCIMB_gene_1046
1047,NCIMB_gene_1047
1048,NCIMB_gene_1048
1049,NCIMB_gene_1049
1050,NCIMB_gene_1050
1051,NCIMB_gene_1051
1052,NCIMB_gene_1052
1053,NCIMB_gene_1053
1054,NCIMB_gene_1054
1055,NCIMB_gene_1055
1056,NCIMB_gene_1056
1057,NCIMB_gene_1057
1058,NCIMB_gene_1058
1059,NCIMB_gene_1059
1060,NCIMB_gene_1060
1061,NCIMB_gene_1061
1062,NCIMB_gene_1062
1063,NCIMB_gene_1063
1064,NCIMB_gene_1064
1065,NCIMB_gene_1065
