RHEA_ID	DIRECTION	MASTER_ID	ID
14552	BI	14549	R02604
14556	BI	14553	R03063
14560	BI	14557	R03703
14564	BI	14561	R03994
14572	BI	14569	R02376
14576	BI	14573	R02752
14580	BI	14577	R01925
14584	BI	14581	R00095
14592	BI	14589	R03587
14600	BI	14597	R05794
14604	BI	14601	R00449
14608	BI	14605	R02168
14612	BI	14609	R07346
14620	BI	14617	R05714
14624	BI	14621	R03199
14628	BI	14625	R02121
14632	BI	14629	R02649
14640	BI	14637	R01236
14644	BI	14641	R07305
14648	BI	14645	R00175
14652	BI	14649	R06452
14656	BI	14653	R03259
14660	BI	14657	R01056
14664	BI	14661	R03728
14668	BI	14665	R01676
14672	BI	14669	R01058
14676	BI	14673	R00086
14680	BI	14677	R01387
14684	BI	14681	R08762
14688	BI	14685	R00639
14692	BI	14689	R03306
14696	BI	14693	R01008
14700	BI	14697	R03264
14712	BI	14709	R02644
14716	BI	14713	R01696
14720	BI	14717	R01826
14724	BI	14721	R02119
14728	BI	14725	R07268
14732	BI	14729	R01068
14736	BI	14733	R00086
14740	BI	14737	R00574
14744	BI	14741	R02712
14752	BI	14749	R07657
14756	BI	14753	R01841
14760	BI	14757	R07679
14764	BI	14761	R01281
14768	BI	14765	R03137
14772	BI	14769	R02860
14776	BI	14773	R07241
14780	BI	14777	R00181
14784	BI	14781	R03209
14788	BI	14785	R00443
14792	BI	14789	R02654
14796	BI	14793	R01932
14800	BI	14797	R01541
14804	BI	14801	R01512
14808	BI	14805	R03576
14812	BI	14809	R03410
14816	BI	14813	R04736
14820	BI	14817	R03181
14824	BI	14821	R01761
14828	BI	14825	R06117
14832	BI	14829	R00897
14836	BI	14833	R02081
14840	BI	14837	R00466
14844	BI	14841	R02068
14852	BI	14849	R00777
14856	BI	14853	R04101
14860	BI	14857	R03095
14864	BI	14861	R01866
14868	BI	14865	R02384
14876	BI	14873	R02679
14880	BI	14877	R00239
14884	BI	14881	R03761
14888	BI	14885	R07626
14892	BI	14889	R06502
14896	BI	14893	R02461
14900	BI	14897	R06792
14904	BI	14901	R02064
14908	BI	14905	R01072
14912	BI	14909	R01481
14916	BI	14913	R01571
14920	BI	14917	R05731
14924	BI	14921	R03094
14928	BI	14925	R01817
14932	BI	14929	R01836
14940	BI	14937	R07200
14944	BI	14941	R06947
14948	BI	14945	R02691
14952	BI	14949	R05183
14956	BI	14953	R07217
14960	BI	14957	R05322
14964	BI	14961	R00527
14968	BI	14965	R00539
14972	BI	14969	R05763
14976	BI	14973	R00491
14980	BI	14977	R03308
14984	BI	14981	R01838
14988	BI	14985	R01594
14996	BI	14993	R05188
15000	BI	14997	R03803
15004	BI	15001	R01694
15008	BI	15005	R03008
15012	BI	15009	R00939
15016	BI	15013	R03738
15020	BI	15017	R00626
15024	BI	15021	R02195
15028	BI	15025	R07917
15032	BI	15029	R07135
15036	BI	15033	R01711
15040	BI	15037	R01153
15044	BI	15041	R03685
15048	BI	15045	R03815
15048	BI	15045	R07618
15048	BI	15045	R08550
15052	BI	15049	R00337
15056	BI	15053	R04325
15060	BI	15057	R02814
15068	BI	15065	R01425
15072	BI	15069	R09059
15076	BI	15073	R04512
15080	BI	15077	R02972
15084	BI	15081	R00229
15092	BI	15089	R00297
15096	BI	15093	R00734
15100	BI	15097	R02287
15104	BI	15101	R00451
15108	BI	15105	R06807
15112	BI	15109	R01543
15116	BI	15113	R04792
15124	BI	15121	R05072
15128	BI	15125	R04466
15132	BI	15129	R02469
15136	BI	15133	R00243
15140	BI	15137	R05147
15144	BI	15141	R07223
15148	BI	15145	R01557
15152	BI	15149	R00278
15156	BI	15153	R01304
15160	BI	15157	R02516
15164	BI	15161	R02514
15168	BI	15165	R05862
15172	BI	15169	R00411
15176	BI	15173	R00113
15180	BI	15177	R02746
15184	BI	15181	R00086
15188	BI	15185	R00832
15192	BI	15189	R03215
15196	BI	15193	R01856
15200	BI	15197	R02961
15204	BI	15201	R03934
15208	BI	15205	R04272
15212	BI	15209	R06180
15216	BI	15213	R02570
15220	BI	15217	R02375
15224	BI	15221	R01797
15228	BI	15225	R02328
15232	BI	15229	R00885
15236	BI	15233	R00783
15240	BI	15237	R00108
15244	BI	15241	R06309
15248	BI	15245	R07293
15252	BI	15249	R03297
15256	BI	15253	R02243
15260	BI	15257	R08195
15264	BI	15261	R07204
15268	BI	15265	R05838
15272	BI	15269	R00647
15276	BI	15273	R02077
15280	BI	15277	R04192
15284	BI	15281	R03353
15288	BI	15285	R04038
15292	BI	15289	R03928
15296	BI	15293	R05755
15300	BI	15297	R05926
15304	BI	15301	R03577
15308	BI	15305	R02565
15312	BI	15309	R05817
15316	BI	15313	R00749
15320	BI	15317	R02588
15324	BI	15321	R03452
15328	BI	15325	R00851
15332	BI	15329	R02935
15336	BI	15333	R02936
15340	BI	15337	R07294
15344	BI	15341	R05227
15348	BI	15345	R00735
15352	BI	15349	R02282
15356	BI	15353	R07178
15360	BI	15357	R06451
15364	BI	15361	R01472
15372	BI	15369	R01506
15376	BI	15373	R03721
15380	BI	15377	R11183
15384	BI	15381	R02156
15388	BI	15385	R01267
15392	BI	15389	R00089
15396	BI	15393	R02735
15400	BI	15397	R00603
15404	BI	15401	R01005
15408	BI	15405	R07266
15412	BI	15409	R04720
15416	BI	15413	R00339
15420	BI	15417	R00733
15424	BI	15421	R00390
15428	BI	15425	R06895
15432	BI	15429	R11700
15436	BI	15433	R08951
15440	BI	15437	R02620
15448	BI	15445	R00213
15452	BI	15449	R02519
15456	BI	15453	R07243
15460	BI	15457	R00812
15464	BI	15461	R05798
15468	BI	15465	R02976
15472	BI	15469	R04640
15476	BI	15473	R07337
15480	BI	15477	R07798
15484	BI	15481	R00945
15488	BI	15485	R04371
15492	BI	15489	R05695
15496	BI	15493	R02804
15500	BI	15497	R03502
15504	BI	15501	R00114
15508	BI	15505	R07985
15512	BI	15509	R05986
15516	BI	15513	R02927
15520	BI	15517	R03216
15524	BI	15521	R03992
15528	BI	15525	R04150
15532	BI	15529	R04202
15536	BI	15533	R07136
15540	BI	15537	R07137
15544	BI	15541	R04579
15548	BI	15545	R00325
15552	BI	15549	R07392
15556	BI	15553	R03393
15564	BI	15561	R03111
15568	BI	15565	R01263
15572	BI	15569	R04596
15576	BI	15573	R03130
15580	BI	15577	R01080
15584	BI	15581	R06796
15588	BI	15585	R09716
15592	BI	15589	R04234
15604	BI	15601	R07796
15608	BI	15605	R00532
15612	BI	15609	R01049
15616	BI	15613	R03947
15620	BI	15617	R05318
15628	BI	15625	R05812
15632	BI	15629	R02726
15636	BI	15633	R03303
15640	BI	15637	R03129
15644	BI	15641	R00217
15648	BI	15645	R05186
15652	BI	15649	R07316
15656	BI	15653	R02732
15660	BI	15657	R05314
15664	BI	15661	R05163
15672	BI	15669	R03840
15676	BI	15673	R01358
15680	BI	15677	R02273
15684	BI	15681	R04418
15692	BI	15689	R07650
15700	BI	15697	R07198
15704	BI	15701	R04800
15708	BI	15705	R07222
15712	BI	15709	R06808
15716	BI	15713	R02616
15720	BI	15717	R06690
15724	BI	15721	R00365
15728	BI	15725	R09694
15732	BI	15729	R02454
15736	BI	15733	R07374
15740	BI	15737	R02554
15748	BI	15745	R04194
15752	BI	15749	R03793
15756	BI	15753	R01135
15760	BI	15757	R01773
15764	BI	15761	R01775
15768	BI	15765	R06558
15772	BI	15769	R05221
15776	BI	15773	R01011
15780	BI	15777	R03496
15784	BI	15781	R00739
15788	BI	15785	R08763
15792	BI	15789	R03586
15796	BI	15793	R02393
15800	BI	15797	R02391
15804	BI	15801	R01313
15808	BI	15805	R03182
15812	BI	15809	R07632
15816	BI	15813	R03621
15820	BI	15817	R00277
15824	BI	15821	R05704
15832	BI	15829	R03228
15836	BI	15833	R02673
15840	BI	15837	R01586
15844	BI	15841	R00835
15848	BI	15845	R04041
15852	BI	15849	R07679
15860	BI	15857	R03325
15864	BI	15861	R03969
15868	BI	15865	R11912
15872	BI	15869	R01148
15876	BI	15873	R07261
15880	BI	15877	R01580
15888	BI	15885	R02259
15892	BI	15889	R00256
15896	BI	15893	R05807
15900	BI	15897	R01987
15904	BI	15901	R01518
15908	BI	15905	R03212
15912	BI	15909	R05320
15916	BI	15913	R00617
15920	BI	15917	R02847
15920	BI	15917	R10428
15924	BI	15921	R04472
15928	BI	15925	R04623
15932	BI	15929	R05169
15936	BI	15933	R02258
15940	BI	15937	R07328
15944	BI	15941	R00669
15952	BI	15949	R03021
15956	BI	15953	R01417
15960	BI	15957	R01540
15964	BI	15961	R02709
15968	BI	15965	R04362
15972	BI	15969	R05748
15976	BI	15973	R02350
15980	BI	15977	R02676
15984	BI	15981	R00178
15988	BI	15985	R00519
15992	BI	15989	R02082
15996	BI	15993	R03999
16000	BI	15997	R03998
16008	BI	16005	R05608
16012	BI	16009	R00518
16016	BI	16013	R03654
16020	BI	16017	R03248
16024	BI	16021	R00363
16028	BI	16025	R07255
16032	BI	16029	R00913
16036	BI	16033	R07184
16040	BI	16037	R01570
16044	BI	16041	R03116
16048	BI	16045	R04610
16052	BI	16049	R05223
16056	BI	16053	R05566
16060	BI	16057	R05987
16064	BI	16061	R01030
16068	BI	16065	R05722
16072	BI	16069	R01878
16076	BI	16073	R03854
16080	BI	16077	R02239
16084	BI	16081	R04317
16088	BI	16085	R04573
16092	BI	16089	R06870
16100	BI	16097	R00324
16104	BI	16101	R02180
16108	BI	16105	R02685
16112	BI	16109	R00756
16116	BI	16113	R02999
16120	BI	16117	R01357
16124	BI	16121	R02269
16128	BI	16125	R00760
16132	BI	16129	R01708
16136	BI	16133	R03899
16140	BI	16137	R07142
16144	BI	16141	R07141
16148	BI	16145	R01115
16152	BI	16149	R01271
16156	BI	16153	R01853
16160	BI	16157	R00109
16164	BI	16161	R00101
16168	BI	16165	R00679
16172	BI	16169	R00253
16176	BI	16173	R04305
16184	BI	16181	R05323
16188	BI	16185	R00538
16192	BI	16189	R02521
16196	BI	16193	R07310
16200	BI	16197	R01976
16204	BI	16201	R05553
16212	BI	16209	R05814
16216	BI	16213	R07334
16220	BI	16217	R02526
16224	BI	16221	R05930
16224	BI	16221	R07397
16228	BI	16225	R03448
16232	BI	16229	R01799
16236	BI	16233	R02472
16240	BI	16237	R04273
16244	BI	16241	R07256
16248	BI	16245	R04413
16252	BI	16249	R02739
16256	BI	16253	R04151
16260	BI	16257	R07265
16268	BI	16265	R04342
16272	BI	16269	R05711
16276	BI	16273	R01891
16280	BI	16277	R02681
16284	BI	16281	R03395
16288	BI	16285	R00562
16292	BI	16289	R03614
16296	BI	16293	R03968
16300	BI	16297	R04344
16304	BI	16301	R00102
16308	BI	16305	R02083
16312	BI	16309	R03977
16316	BI	16313	R04525
16320	BI	16317	R03582
16324	BI	16321	R03583
16328	BI	16325	R01381
16336	BI	16333	R10706
16340	BI	16337	R03615
16344	BI	16341	R03245
16348	BI	16345	R11832
16352	BI	16349	R03575
16356	BI	16353	R01684
16360	BI	16357	R00412
16364	BI	16361	R03052
16368	BI	16365	R00053
16372	BI	16369	R00704
16376	BI	16373	R03018
16380	BI	16377	R03678
16384	BI	16381	R01903
16388	BI	16385	R01299
16392	BI	16389	R01297
16396	BI	16393	R04608
16400	BI	16397	R00960
16404	BI	16401	R02012
16408	BI	16405	R04370
16412	BI	16409	R05878
16420	BI	16417	R00707
16424	BI	16421	R07158
16428	BI	16425	R00604
16432	BI	16429	R02783
16436	BI	16433	R04316
16440	BI	16437	R03522
16444	BI	16441	R02622
16448	BI	16445	R07317
16452	BI	16449	R01889
16456	BI	16453	R07713
16460	BI	16457	R02545
16468	BI	16465	R00198
16472	BI	16469	R05588
16476	BI	16473	R03211
16484	BI	16481	R00075
16488	BI	16485	R04068
16492	BI	16489	R02558
16496	BI	16493	R02648
16500	BI	16497	R07232
16504	BI	16501	R01193
16508	BI	16505	R01302
16512	BI	16509	R00522
16516	BI	16513	R00319
16520	BI	16517	R03759
16524	BI	16521	R05875
16528	BI	16525	R03387
16532	BI	16529	R00530
16536	BI	16533	R00417
16540	BI	16537	R07582
16544	BI	16541	R06953
16548	BI	16545	R07290
16560	BI	16557	R04323
16564	BI	16561	R07323
16568	BI	16565	R01161
16572	BI	16569	R03376
16576	BI	16573	R05085
16580	BI	16577	R00126
16584	BI	16581	R00017
16588	BI	16585	R07767
16592	BI	16589	R00808
16596	BI	16593	R04398
16600	BI	16597	R00571
16604	BI	16601	R00490
16608	BI	16605	R03735
16612	BI	16609	R00190
16620	BI	16617	R00953
16624	BI	16621	R04703
16628	BI	16625	R01850
16632	BI	16629	R00473
16636	BI	16633	R03789
16640	BI	16637	R02335
16644	BI	16641	R02682
16648	BI	16645	R01274
16652	BI	16649	R05732
16656	BI	16653	R01739
16660	BI	16657	R01770
16664	BI	16661	R09637
16668	BI	16665	R04609
16672	BI	16669	R02103
16676	BI	16673	R08200
16680	BI	16677	R07156
16684	BI	16681	R02698
16688	BI	16685	R02138
16692	BI	16689	R00303
16696	BI	16693	R04040
16700	BI	16697	R03687
16704	BI	16701	R02347
16708	BI	16705	R02349
16712	BI	16709	R07213
16716	BI	16713	R00499
16720	BI	16717	R07220
16724	BI	16721	R04456
16732	BI	16729	R00814
16736	BI	16733	R02831
16740	BI	16737	R03559
16748	BI	16745	R03510
16752	BI	16749	R00318
16756	BI	16753	R06267
16760	BI	16757	R03821
16768	BI	16765	R00870
16772	BI	16769	R01660
16776	BI	16773	R04631
16784	BI	16781	R00383
16788	BI	16785	R00599
16792	BI	16789	R01341
16796	BI	16793	R03269
16804	BI	16801	R02586
16808	BI	16805	R05229
16812	BI	16809	R00409
16816	BI	16813	R00987
16820	BI	16817	R02034
16824	BI	16821	R02032
16828	BI	16825	R00964
16832	BI	16829	R00635
16836	BI	16833	R00274
16840	BI	16837	R00542
16844	BI	16841	R03948
16848	BI	16845	R00351
16856	BI	16853	R01083
16860	BI	16857	R03003
16864	BI	16861	R03231
16868	BI	16865	R03719
16872	BI	16869	R01593
16876	BI	16873	R03704
16880	BI	16877	R02466
16884	BI	16881	R01931
16888	BI	16885	R00062
16892	BI	16889	R04028
16896	BI	16893	R02862
16900	BI	16897	R04055
16904	BI	16901	R06978
16908	BI	16905	R03415
16912	BI	16909	R00364
16916	BI	16913	R01800
16920	BI	16917	R04130
16924	BI	16921	R05991
16928	BI	16925	R01942
16932	BI	16929	R00664
16936	BI	16933	R00997
16940	BI	16937	R04126
16944	BI	16941	R03873
16948	BI	16945	R04125
16952	BI	16949	R01183
16956	BI	16953	R04217
16960	BI	16957	R01234
16964	BI	16961	R11862
16968	BI	16965	R02009
16972	BI	16969	R06514
16976	BI	16973	R03206
16980	BI	16977	R05713
16984	BI	16981	R02988
16988	BI	16985	R02989
16992	BI	16989	R03371
16996	BI	16993	R11971
17000	BI	16997	R07797
17004	BI	17001	R05357
17008	BI	17005	R01476
17012	BI	17009	R04030
17016	BI	17013	R00661
17020	BI	17017	R02569
17024	BI	17021	R04152
17028	BI	17025	R01904
17032	BI	17029	R02425
17036	BI	17033	R05239
17040	BI	17037	R02680
17044	BI	17041	R00531
17048	BI	17045	R04461
17052	BI	17049	R07235
17056	BI	17053	R01827
17060	BI	17057	R04473
17064	BI	17061	R00815
17068	BI	17065	R02245
17076	BI	17073	R02837
17080	BI	17077	R01564
17084	BI	17081	R07240
17092	BI	17089	R05605
17096	BI	17093	R03364
17100	BI	17097	R01378
17104	BI	17101	R01924
17108	BI	17105	R09543
17116	BI	17113	R02817
17120	BI	17117	R01585
17124	BI	17121	R01396
17128	BI	17125	R03273
17132	BI	17129	R04463
17136	BI	17133	R04275
17140	BI	17137	R02268
17144	BI	17141	R00373
17148	BI	17145	R03962
17152	BI	17149	R04122
17156	BI	17153	R02426
17160	BI	17157	R01881
17164	BI	17161	R02606
17168	BI	17165	R02329
17176	BI	17173	R01918
17180	BI	17177	R03779
17184	BI	17181	R03536
17188	BI	17185	R01134
17196	BI	17193	R07299
17200	BI	17197	R00042
17204	BI	17201	R02278
17208	BI	17205	R02633
17212	BI	17209	R07984
17216	BI	17213	R00420
17220	BI	17217	R00241
17224	BI	17221	R06513
17228	BI	17225	R03164
17232	BI	17229	R00627
17236	BI	17233	R03163
17240	BI	17237	R00161
17244	BI	17241	R04191
17248	BI	17245	R02666
17260	BI	17257	R05877
17264	BI	17261	R01243
17268	BI	17265	R02244
17272	BI	17269	R02858
17276	BI	17273	R02695
17280	BI	17277	R02036
17284	BI	17281	R06979
17288	BI	17285	R02689
17292	BI	17289	R00763
17296	BI	17293	R05217
17300	BI	17297	R01197
17304	BI	17301	R03516
17308	BI	17305	R02513
17312	BI	17309	R07342
17316	BI	17313	R03655
17320	BI	17317	R06284
17324	BI	17321	R08547
17328	BI	17325	R04365
17332	BI	17329	R02944
17336	BI	17333	R03133
17340	BI	17337	R00816
17344	BI	17341	R03357
17348	BI	17345	R02764
17352	BI	17349	R12089
17364	BI	17361	R07629
17372	BI	17369	R03906
17376	BI	17373	R07321
17380	BI	17377	R04072
17384	BI	17381	R03627
17388	BI	17385	R01681
17392	BI	17389	R07134
17396	BI	17393	R03868
17400	BI	17397	R02767
17404	BI	17401	R03546
17408	BI	17405	R04421
17412	BI	17409	R04692
17416	BI	17413	R02790
17420	BI	17417	R01201
17428	BI	17425	R00210
17432	BI	17429	R04307
17436	BI	17433	R01025
17440	BI	17437	R04345
17444	BI	17441	R00895
17448	BI	17445	R00019
17456	BI	17453	R04144
17460	BI	17457	R07460
17464	BI	17461	R01845
17468	BI	17465	R02436
17472	BI	17469	R04514
17476	BI	17473	R00424
17480	BI	17477	R05149
17484	BI	17481	R00099
17488	BI	17485	R01595
17492	BI	17489	R03630
17496	BI	17493	R01045
17500	BI	17497	R07729
17504	BI	17501	R05825
17508	BI	17505	R02041
17512	BI	17509	R02133
17520	BI	17517	R02040
17524	BI	17521	R03905
17528	BI	17525	R05563
17536	BI	17533	R03120
17540	BI	17537	R01922
17544	BI	17541	R01491
17552	BI	17549	R03410
17556	BI	17553	R04388
17560	BI	17557	R00989
17564	BI	17561	R01026
17568	BI	17565	R01188
17572	BI	17569	R04695
17576	BI	17573	R02859
17580	BI	17577	R05176
17584	BI	17581	R05782
17592	BI	17589	R00398
17596	BI	17593	R01375
17600	BI	17597	R00865
17604	BI	17601	R01526
17608	BI	17605	R04730
17616	BI	17613	R09953
17620	BI	17617	R03059
17624	BI	17621	R02955
17628	BI	17625	R00452
17636	BI	17633	R01478
17640	BI	17637	R07322
17644	BI	17641	R00566
17652	BI	17649	R08944
17656	BI	17653	R02061
17660	BI	17657	R01013
17664	BI	17661	R00405
17668	BI	17665	R07766
17672	BI	17669	R03369
17676	BI	17673	R02157
17680	BI	17677	R04397
17684	BI	17681	R02047
17688	BI	17685	R00973
17692	BI	17689	R07289
17696	BI	17693	R07295
17700	BI	17697	R02863
17704	BI	17701	R03494
17712	BI	17709	R07273
17716	BI	17713	R04696
17720	BI	17717	R05800
17724	BI	17721	R00392
17728	BI	17725	R04424
17732	BI	17729	R01461
17736	BI	17733	R00218
17740	BI	17737	R02413
17744	BI	17741	R06847
17748	BI	17745	R01205
17752	BI	17749	R05152
17756	BI	17753	R01291
17760	BI	17757	R00656
17764	BI	17761	R01488
17768	BI	17765	R01662
17772	BI	17769	R05739
17772	BI	17769	R07409
17776	BI	17773	R03650
17780	BI	17777	R04452
17784	BI	17781	R00653
17788	BI	17785	R00261
17792	BI	17789	R03832
17800	BI	17797	R02890
17804	BI	17801	R00693
17808	BI	17805	R00194
17812	BI	17809	R04237
17816	BI	17813	R02555
17820	BI	17817	R04550
17824	BI	17821	R03524
17828	BI	17825	R00299
17832	BI	17829	R00296
17836	BI	17833	R02667
17840	BI	17837	R04167
17848	BI	17845	R03458
17852	BI	17849	R03027
17856	BI	17853	R01695
17860	BI	17857	R07205
17864	BI	17861	R04165
17868	BI	17865	R07354
17872	BI	17869	R07354
17880	BI	17877	R07330
17884	BI	17881	R01963
17888	BI	17885	R05380
17892	BI	17889	R00748
17900	BI	17897	R05745
17904	BI	17901	R02982
17908	BI	17905	R01388
17912	BI	17909	R00753
17916	BI	17913	R00794
17920	BI	17917	R03956
17924	BI	17921	R05604
17928	BI	17925	R01757
17932	BI	17929	R01495
17936	BI	17933	R07375
17940	BI	17937	R01016
17944	BI	17941	R04425
17948	BI	17945	R02468
17952	BI	17949	R05719
17956	BI	17953	R02665
17960	BI	17957	R01611
17964	BI	17961	R03058
17972	BI	17969	R02786
17976	BI	17973	R01132
17980	BI	17977	R01998
17984	BI	17981	R02892
17988	BI	17985	R03283
17992	BI	17989	R00162
17996	BI	17993	R02741
18000	BI	17997	R05808
18004	BI	18001	R03360
18008	BI	18005	R08573
18016	BI	18013	R02930
18020	BI	18017	R01974
18024	BI	18021	R04648
18032	BI	18029	R07641
18036	BI	18033	R01295
18040	BI	18037	R01416
18044	BI	18041	R00790
18048	BI	18045	R04180
18052	BI	18049	R02283
18056	BI	18053	R05548
18060	BI	18057	R04078
18064	BI	18061	R03390
18072	BI	18069	R00567
18076	BI	18073	R01868
18080	BI	18077	R03447
18084	BI	18081	R02305
18088	BI	18085	R04540
18092	BI	18089	R02621
18096	BI	18093	R00978
18100	BI	18097	R04154
18104	BI	18101	R05313
18112	BI	18109	R04520
18116	BI	18113	R00331
18124	BI	18121	R03528
18128	BI	18125	R07166
18132	BI	18129	R01338
18136	BI	18133	R00529
18140	BI	18137	R07138
18144	BI	18141	R03279
18148	BI	18145	R00866
18152	BI	18149	R05168
18156	BI	18153	R00012
18160	BI	18157	R00200
18164	BI	18161	R03991
18168	BI	18165	R05263
18172	BI	18169	R00470
18176	BI	18173	R03358
18180	BI	18177	R00384
18184	BI	18181	R00472
18188	BI	18185	R05696
18192	BI	18189	R02421
18200	BI	18197	R05771
18204	BI	18201	R07212
18208	BI	18205	R02214
18212	BI	18209	R02007
18216	BI	18213	R00956
18220	BI	18217	R07275
18224	BI	18221	R03454
18228	BI	18225	R10975
18232	BI	18229	R00717
18240	BI	18237	R02656
18244	BI	18241	R02852
18248	BI	18245	R00130
18252	BI	18249	R07269
18256	BI	18253	R00216
18260	BI	18257	R03220
18264	BI	18261	R05219
18268	BI	18265	R05581
18272	BI	18269	R04106
18276	BI	18273	R01151
18280	BI	18277	R01235
18284	BI	18281	R00402
18288	BI	18285	R02182
18292	BI	18289	R00340
18296	BI	18293	R01558
18300	BI	18297	R05167
18304	BI	18301	R01230
18308	BI	18305	R01806
18312	BI	18309	R02192
18316	BI	18313	R01767
18320	BI	18317	R01265
18324	BI	18321	R01090
18328	BI	18325	R07630
18332	BI	18329	R03745
18336	BI	18333	R03780
18340	BI	18337	R01055
18344	BI	18341	R02428
18352	BI	18349	R03647
18352	BI	18349	R05577
18360	BI	18357	R02832
18364	BI	18361	R03356
18368	BI	18365	R00215
18372	BI	18369	R00846
18376	BI	18373	R05795
18380	BI	18377	R02227
18384	BI	18381	R01012
18388	BI	18385	R05735
18392	BI	18389	R01471
18396	BI	18393	R02050
18400	BI	18397	R03651
18400	BI	18397	R05578
18404	BI	18401	R05728
18408	BI	18405	R00396
18412	BI	18409	R05691
18416	BI	18413	R04431
18420	BI	18417	R03488
18424	BI	18421	R03065
18428	BI	18425	R06846
18436	BI	18433	R02233
18440	BI	18437	R05634
18444	BI	18441	R07313
18448	BI	18445	R01127
18452	BI	18449	R05752
18460	BI	18457	R07281
18464	BI	18461	R03437
18468	BI	18465	R02076
18472	BI	18469	R00577
18476	BI	18473	R01071
18480	BI	18477	R01507
18484	BI	18481	R02564
18488	BI	18485	R00327
18492	BI	18489	R03546
18496	BI	18493	R02452
18500	BI	18497	R03244
18504	BI	18501	R05641
18508	BI	18505	R00445
18512	BI	18509	R00090
18516	BI	18513	R05698
18524	BI	18521	R03623
18528	BI	18525	R05686
18532	BI	18529	R05685
18536	BI	18533	R02701
18540	BI	18537	R02941
18544	BI	18541	R04707
18548	BI	18545	R01784
18552	BI	18549	R00292
18552	BI	18549	R06051
18556	BI	18553	R02544
18560	BI	18557	R03455
18564	BI	18561	R05639
18568	BI	18565	R07251
18572	BI	18569	R01489
18576	BI	18573	R04706
18584	BI	18581	R01469
18588	BI	18585	R01015
18592	BI	18589	R03473
18596	BI	18593	R02464
18600	BI	18597	R02000
18604	BI	18601	R01634
18608	BI	18605	R03384
18612	BI	18609	R07245
18616	BI	18613	R01306
18620	BI	18617	R00341
18624	BI	18621	R07329
18628	BI	18625	R07132
18632	BI	18629	R00104
18636	BI	18633	R00575
18640	BI	18637	R07181
18644	BI	18641	R02965
18648	BI	18645	R00018
18652	BI	18649	R03033
18656	BI	18653	R02139
18660	BI	18657	R01392
18664	BI	18661	R00666
18668	BI	18665	R02188
18672	BI	18669	R01245
18680	BI	18677	R03147
18684	BI	18681	R00660
18688	BI	18685	R03982
18692	BI	18689	R01314
18696	BI	18693	R02170
18700	BI	18697	R03341
18704	BI	18701	R05751
18708	BI	18705	R04575
18712	BI	18709	R07167
18720	BI	18717	R04505
18724	BI	18721	R11851
18728	BI	18725	R05773
18740	BI	18737	R03595
18744	BI	18741	R06310
18748	BI	18745	R04327
18752	BI	18749	R03913
18756	BI	18753	R03914
18764	BI	18761	R05209
18768	BI	18765	R08969
18772	BI	18769	R07393
18780	BI	18777	R03529
18784	BI	18781	R00233
18796	BI	18793	R01057
18800	BI	18797	R07370
18804	BI	18801	R08400
18812	BI	18809	R02970
18816	BI	18813	R04379
18820	BI	18817	R00743
18824	BI	18821	R01023
18828	BI	18825	R02120
18832	BI	18829	R04210
18836	BI	18833	R05272
18840	BI	18837	R07252
18844	BI	18841	R01747
18848	BI	18845	R01745
18852	BI	18849	R07371
18860	BI	18857	R07203
18864	BI	18861	R08538
18868	BI	18865	R02662
18872	BI	18869	R01901
18876	BI	18873	R01031
18880	BI	18877	R01189
18888	BI	18885	R05692
18892	BI	18889	R00836
18896	BI	18893	R07339
18900	BI	18897	R07230
18904	BI	18901	R01987
18908	BI	18905	R00747
18912	BI	18909	R05754
18916	BI	18913	R04656
18916	BI	18913	R06026
18920	BI	18917	R07215
18924	BI	18921	R03310
18928	BI	18925	R03183
18932	BI	18929	R05742
18936	BI	18933	R04813
18940	BI	18937	R09646
18944	BI	18941	R11776
18948	BI	18945	R03219
18952	BI	18949	R06308
18956	BI	18953	R02975
18960	BI	18957	R06119
18968	BI	18965	R03165
18972	BI	18969	R11915
18976	BI	18973	R05857
18980	BI	18977	R00849
18984	BI	18981	R03155
18988	BI	18985	R01717
18992	BI	18989	R01437
18996	BI	18993	R05718
19000	BI	18997	R01890
19012	BI	19009	R00543
19016	BI	19013	R02095
19020	BI	19017	R00129
19024	BI	19021	R04423
19028	BI	19025	R00357
19032	BI	19029	R00005
19036	BI	19033	R02652
19040	BI	19037	R02822
19044	BI	19041	R07372
19048	BI	19045	R07399
19052	BI	19049	R03378
19056	BI	19053	R03464
19060	BI	19057	R03167
19064	BI	19061	R00796
19072	BI	19069	R02530
19084	BI	19081	R02337
19088	BI	19085	R02773
19092	BI	19089	R07237
19096	BI	19093	R12000
19100	BI	19097	R02451
19104	BI	19101	R03963
19108	BI	19105	R02549
19112	BI	19109	R04498
19120	BI	19117	R02535
19128	BI	19125	R00588
19132	BI	19129	R01567
19136	BI	19133	R03952
19140	BI	19137	R03086
19144	BI	19141	R02369
19148	BI	19145	R00534
19152	BI	19149	R00555
19156	BI	19153	R04526
19160	BI	19157	R02429
19168	BI	19165	R05164
19172	BI	19169	R00220
19176	BI	19173	R02968
19180	BI	19177	R00461
19188	BI	19185	R00932
19192	BI	19189	R01699
19196	BI	19193	R07163
19200	BI	19197	R01619
19204	BI	19201	R01967
19208	BI	19205	R07307
19212	BI	19209	R05124
19216	BI	19213	R04950
19220	BI	19217	R04522
19224	BI	19221	R00614
19228	BI	19225	R04710
19232	BI	19229	R01490
